timestamp,x,y,z
1773712760150.1433,0.0,0.0,0.0
1773712760166.8608,0.0,0.0,0.0
1773712760183.6333,0.0,0.0,0.0
1773712760200.421,0.0,0.0,0.0
1773712760217.2148,0.0,0.0,0.0
1773712760233.9387,0.0,0.0,0.0
1773712760250.7964,0.0,0.0,0.0
1773712760267.6045,0.0,0.0,0.0
1773712760284.307,0.0,0.0,0.0
1773712760301.148,0.0,0.0,0.0
1773712760317.93,0.0,0.0,0.0
1773712760334.7249,0.0,0.0,0.0
1773712760334.7249,0.0,0.0,0.0
1773712760351.6382,0.0,0.0,0.0
1773712760368.3723,0.0,0.0,0.0
1773712760385.216,0.0,0.0,0.0
1773712760401.922,0.0,0.0,0.0
1773712760418.7097,0.0,0.0,0.0
1773712760435.6548,0.0,0.0,0.0
1773712760452.4634,0.0,0.0,0.0
1773712760469.2695,0.0,0.0,0.0
1773712760486.1199,0.0,0.0,0.0
1773712760502.6812,0.0,0.0,0.0
1773712760519.5464,0.0,0.0,0.0
1773712760536.339,0.0,0.0,0.0
1773712760553.1304,0.0,0.0,0.0
1773712760570.009,0.0,0.0,0.0
1773712760586.673,0.0,0.0,0.0
1773712760603.647,0.0,0.0,0.0
1773712760620.322,0.0,0.0,0.0
1773712760637.0884,0.0,0.0,0.0
1773712760653.882,0.0,0.0,0.0
1773712760670.705,0.0,0.0,0.0
1773712760687.5251,0.0,0.0,0.0
1773712760704.2827,0.0,0.0,0.0
1773712760721.1423,0.0,0.0,0.0
1773712760738.1255,0.0,0.0,0.0
1773712760754.762,0.0,0.0,0.0
1773712760771.8608,0.0,0.0,0.0
1773712760788.2583,0.0,0.0,0.0
1773712760805.1658,0.0,0.0,0.0
1773712760821.8564,0.0,0.0,0.0
1773712760838.6853,0.0,0.0,0.0
1773712760855.5332,0.0,0.0,0.0
1773712760872.298,0.0,0.0,0.0
1773712760889.1238,0.0,0.0,0.0
1773712760905.9143,0.0,0.0,0.0
1773712760922.692,0.0,0.0,0.0
1773712760939.6106,0.0,0.0,0.0
1773712760956.4636,0.0,0.0,0.0
1773712760973.0356,1.484670516176703,0.5330090322273154,0.1797763213887612
1773712760990.0022,1.505660748287596,0.530306533782901,0.1651104631589189
1773712761006.7532,0.0,0.0,0.0
1773712761023.4795,0.0,0.0,0.0
1773712761040.281,0.0,0.0,0.0
1773712761057.1018,0.0,0.0,0.0
